ID,RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
16880,1,1,2,123400.0,29,1.0,1,1,3.0,20.0,2,4.0
16881,1,2,2,11000.0,29,,1,1,3.0,20.0,2,4.0
16882,1,1,2,500.0,29,6.0,1,1,4.0,17.0,1,4.0
16883,8,2,2,20000.0,29,1.0,4,2,1.0,20.0,2,4.0
16884,2,1,2,53500.0,29,1.0,1,1,1.0,16.0,2,2.0
16885,1,2,2,21700.0,29,2.0,1,1,4.0,16.0,2,4.0
16886,1,1,2,,29,,1,1,,9.0,2,
16887,1,1,2,70000.0,29,5.0,1,1,1.0,19.0,2,4.0
16888,1,2,2,6600.0,29,2.0,1,1,6.0,19.0,1,4.0
16889,1,2,2,12000.0,29,,1,1,3.0,16.0,1,4.0
16890,9,2,2,71400.0,29,1.0,1,1,3.0,19.0,2,4.0
16891,1,2,2,,29,,1,1,,1.0,2,
16892,1,2,2,6900.0,29,,1,1,1.0,16.0,2,4.0
16893,1,1,2,52000.0,29,1.0,1,1,1.0,16.0,2,4.0
16894,8,2,2,,29,,1,1,,4.0,2,
16895,1,1,2,10000.0,29,1.0,1,1,6.0,19.0,2,4.0
16896,1,2,2,14000.0,29,1.0,1,1,1.0,16.0,2,4.0
16897,1,2,2,,29,,1,1,,5.0,2,
16898,1,1,2,94080.0,29,,1,1,1.0,22.0,2,4.0
16899,1,2,2,11800.0,29,1.0,4,2,4.0,1.0,2,4.0
16900,1,2,2,31900.0,29,,1,1,4.0,16.0,1,4.0
16901,1,2,2,38000.0,29,1.0,1,1,1.0,19.0,2,4.0
16902,1,2,2,59000.0,29,2.0,1,1,1.0,22.0,2,4.0
16903,1,1,2,,29,,1,1,,2.0,2,
16904,1,1,2,,29,,1,1,,8.0,2,
16905,1,1,2,23500.0,29,1.0,1,1,6.0,19.0,2,4.0
16906,1,2,2,,29,,1,1,,4.0,2,
16907,1,1,2,70000.0,29,1.0,1,1,2.0,20.0,2,4.0
16908,1,1,2,60000.0,29,3.0,1,1,4.0,16.0,2,4.0
16909,1,1,2,151700.0,29,1.0,1,1,1.0,22.0,2,2.0
16910,1,2,2,47000.0,29,1.0,1,1,5.0,20.0,1,4.0
16911,1,1,2,44000.0,29,,1,1,1.0,16.0,2,4.0
16912,1,1,2,,29,,1,1,,2.0,2,
16913,1,2,2,67000.0,29,1.0,1,1,1.0,18.0,2,4.0
16914,1,2,2,,29,,1,1,,,2,
16915,1,2,2,55000.0,29,7.0,1,1,1.0,20.0,2,4.0
16916,1,1,2,,29,,1,1,,12.0,2,
16917,1,1,2,0.0,29,,1,1,6.0,13.0,2,
16918,9,1,2,18000.0,29,,1,1,4.0,19.0,1,4.0
16919,1,2,2,15000.0,29,1.0,1,1,4.0,16.0,2,4.0
16920,1,1,2,3600.0,29,,1,1,6.0,12.0,2,
16921,1,2,2,34400.0,29,1.0,1,1,6.0,21.0,2,4.0
16922,1,1,2,20400.0,29,1.0,1,1,6.0,16.0,2,4.0
16923,1,2,2,6000.0,29,,1,1,1.0,16.0,1,4.0
16924,1,1,2,50200.0,29,1.0,1,1,1.0,22.0,2,4.0
16925,1,2,2,60000.0,29,,1,1,3.0,19.0,2,4.0
16926,1,1,2,0.0,29,,1,1,6.0,11.0,2,
16927,1,1,2,,29,,1,1,,4.0,1,
16928,1,1,2,28900.0,29,,1,1,1.0,18.0,1,2.0
16929,2,2,2,28000.0,29,4.0,1,1,1.0,19.0,2,4.0
16930,6,2,2,9000.0,29,,4,2,3.0,9.0,1,4.0
16931,1,1,2,15600.0,29,1.0,1,1,6.0,16.0,2,4.0
16932,1,1,2,52000.0,29,1.0,1,1,4.0,19.0,2,4.0
16933,1,2,2,0.0,29,,1,1,1.0,20.0,2,4.0
16934,1,2,2,10600.0,29,,1,1,3.0,16.0,2,4.0
16935,1,1,2,28500.0,29,1.0,1,1,1.0,20.0,2,4.0
16936,1,2,2,15700.0,29,,1,1,3.0,20.0,2,4.0
16937,1,1,2,116800.0,29,1.0,1,1,1.0,24.0,2,3.0
16938,9,2,2,25000.0,29,1.0,1,1,6.0,16.0,2,4.0
16939,8,2,2,24000.0,29,1.0,1,1,1.0,16.0,1,4.0
16940,1,1,2,45000.0,29,1.0,4,2,6.0,21.0,2,4.0
16941,9,1,2,41000.0,29,,1,1,1.0,17.0,1,2.0
16942,6,1,2,31100.0,29,1.0,4,2,1.0,16.0,2,4.0
16943,1,1,2,136000.0,29,1.0,1,1,6.0,16.0,2,4.0
16944,1,2,2,76900.0,29,1.0,1,1,1.0,21.0,2,4.0
16945,1,2,2,,29,,1,1,,,2,
16946,1,2,2,11000.0,29,1.0,1,1,1.0,22.0,2,4.0
16947,1,1,2,103000.0,29,7.0,1,1,1.0,24.0,2,4.0
16948,1,2,2,110000.0,29,2.0,1,1,4.0,22.0,2,4.0
16949,1,1,2,90000.0,29,1.0,1,1,1.0,18.0,2,4.0
16950,1,2,2,131000.0,29,1.0,1,1,1.0,22.0,2,4.0
16951,1,2,2,25000.0,29,1.0,1,1,4.0,16.0,2,4.0
16952,1,2,2,14200.0,29,1.0,1,1,1.0,16.0,2,4.0
16953,1,1,2,20000.0,29,1.0,1,1,1.0,17.0,1,2.0
16954,1,1,2,,29,,1,1,,7.0,2,
16955,1,1,2,125000.0,29,7.0,1,1,6.0,18.0,2,4.0
16956,1,1,2,,29,,1,1,,6.0,2,
16957,1,1,2,1000.0,29,1.0,1,1,6.0,16.0,2,4.0
16958,1,2,2,35000.0,29,1.0,1,1,1.0,22.0,2,4.0
16959,1,2,2,250.0,29,1.0,3,1,6.0,13.0,2,
16960,1,1,2,50000.0,29,1.0,1,1,1.0,21.0,1,4.0
16961,1,2,2,0.0,29,,1,1,1.0,18.0,2,4.0
16962,1,2,2,34000.0,29,1.0,1,1,1.0,21.0,2,4.0
16963,2,2,2,39000.0,29,1.0,1,1,1.0,19.0,2,4.0
16964,1,1,2,48000.0,29,1.0,1,1,1.0,16.0,2,4.0
16965,1,2,2,20000.0,29,2.0,1,1,1.0,20.0,2,4.0
16966,1,1,2,46000.0,29,,1,1,1.0,16.0,1,4.0
16967,1,2,2,32000.0,29,1.0,1,1,4.0,21.0,2,4.0
16968,1,2,2,34000.0,29,6.0,1,1,1.0,16.0,2,4.0
16969,1,2,2,27400.0,29,,1,1,3.0,16.0,1,4.0
16970,1,1,2,37000.0,29,1.0,1,1,6.0,16.0,2,4.0
16971,2,1,2,60000.0,29,5.0,1,1,4.0,16.0,2,2.0
16972,1,1,2,44000.0,29,4.0,1,1,1.0,18.0,2,4.0
16973,1,2,2,57000.0,29,3.0,1,1,1.0,22.0,2,4.0
16974,1,2,2,25000.0,29,1.0,1,1,1.0,17.0,2,4.0
16975,1,2,2,57000.0,29,1.0,1,1,1.0,21.0,2,4.0
16976,9,1,2,800.0,29,,2,1,6.0,19.0,1,4.0
16977,1,2,2,,29,,1,1,,11.0,2,
16978,1,1,2,231900.0,29,,1,1,3.0,21.0,2,2.0
16979,1,2,2,58000.0,29,2.0,1,1,1.0,22.0,2,4.0
16980,1,1,2,166500.0,29,1.0,1,1,1.0,22.0,2,4.0
16981,1,2,2,,29,,1,1,,1.0,2,
16982,1,2,2,37800.0,29,,1,1,3.0,19.0,1,4.0
16983,1,1,2,22700.0,29,4.0,1,1,1.0,16.0,2,4.0
16984,1,1,2,0.0,29,7.0,1,1,5.0,19.0,2,4.0
16985,1,2,2,58000.0,29,1.0,1,1,1.0,19.0,2,4.0
16986,1,2,2,14700.0,29,,1,1,1.0,22.0,2,4.0
16987,1,1,2,27700.0,29,1.0,1,1,4.0,21.0,2,4.0
16988,6,2,2,100.0,29,2.0,5,2,6.0,21.0,2,4.0
16989,1,2,2,16900.0,29,,1,1,3.0,16.0,2,4.0
16990,1,2,2,38000.0,29,4.0,1,1,1.0,21.0,2,4.0
16991,1,2,2,5000.0,29,1.0,1,1,6.0,16.0,2,4.0
16992,1,1,2,0.0,29,9.0,1,1,6.0,14.0,2,4.0
16993,1,1,2,,29,,1,1,,12.0,2,
16994,2,2,2,68000.0,29,,1,1,4.0,18.0,2,4.0
16995,1,2,2,53000.0,29,,1,1,3.0,20.0,2,4.0
16996,1,1,2,,29,,1,1,,1.0,2,
16997,1,1,2,25100.0,29,,1,1,1.0,20.0,1,2.0
16998,1,2,2,34000.0,29,3.0,1,1,1.0,22.0,2,4.0
16999,1,1,2,850.0,29,,1,1,4.0,17.0,1,4.0
17000,1,2,2,70000.0,29,1.0,1,1,1.0,21.0,2,4.0
17001,1,2,2,28000.0,29,1.0,1,1,6.0,21.0,2,4.0
17002,1,2,2,25440.0,29,5.0,1,1,4.0,21.0,2,4.0
17003,1,1,2,96000.0,29,3.0,1,1,1.0,21.0,2,4.0
17004,9,1,2,26600.0,29,1.0,1,1,6.0,14.0,2,4.0
17005,6,2,2,80000.0,29,,4,2,1.0,24.0,2,4.0
17006,6,1,2,0.0,29,,1,1,6.0,10.0,2,
17007,1,1,2,34740.0,29,,1,1,1.0,17.0,1,2.0
17008,1,2,2,,29,,1,1,,8.0,2,
17009,1,1,2,99500.0,29,1.0,1,1,3.0,21.0,1,4.0
17010,1,2,2,70000.0,29,3.0,1,1,1.0,19.0,2,4.0
17011,1,1,2,30200.0,29,1.0,1,1,1.0,16.0,2,4.0
17012,1,1,2,6200.0,29,1.0,1,1,1.0,1.0,2,4.0
17013,1,2,2,7100.0,29,,3,1,1.0,21.0,1,4.0
17014,2,1,2,30000.0,29,1.0,1,1,2.0,19.0,2,3.0
17015,6,1,2,60000.0,29,7.0,5,2,1.0,22.0,2,4.0
17016,2,1,2,0.0,29,,1,1,6.0,11.0,2,
17017,1,2,2,40000.0,29,1.0,1,1,6.0,21.0,2,4.0
17018,1,2,2,0.0,29,,1,1,6.0,13.0,1,
17019,1,1,2,,29,,1,1,,6.0,1,
17020,1,1,2,83700.0,29,2.0,1,1,1.0,24.0,2,4.0
17021,1,1,2,0.0,29,,1,1,6.0,19.0,2,4.0
17022,1,2,2,36400.0,29,,1,1,4.0,22.0,2,4.0
17023,1,2,2,45600.0,29,2.0,1,1,1.0,22.0,2,4.0
17024,1,2,2,30100.0,29,1.0,1,1,3.0,18.0,2,4.0
17025,1,1,2,28200.0,29,,1,1,1.0,21.0,2,4.0
17026,1,2,2,0.0,29,2.0,1,1,1.0,20.0,2,4.0
17027,1,1,2,18500.0,29,,1,1,4.0,16.0,2,4.0
17028,1,1,2,36000.0,29,1.0,1,1,6.0,16.0,2,4.0
17029,1,1,2,74800.0,29,1.0,1,1,1.0,22.0,1,2.0
17030,1,2,2,3000.0,29,1.0,1,1,6.0,19.0,2,4.0
17031,1,1,2,26000.0,29,1.0,1,1,1.0,17.0,2,4.0
17032,1,1,2,0.0,29,,1,1,6.0,14.0,2,4.0
17033,1,2,2,30000.0,29,1.0,1,1,4.0,16.0,2,4.0
17034,1,1,2,7000.0,29,,1,1,1.0,21.0,2,4.0
17035,1,2,2,82000.0,29,2.0,1,1,1.0,21.0,2,4.0
17036,1,2,2,10000.0,29,1.0,1,1,5.0,16.0,2,4.0
17037,1,2,2,38000.0,29,1.0,1,1,6.0,16.0,2,4.0
17038,1,1,2,40000.0,29,1.0,1,1,6.0,20.0,2,4.0
17039,1,2,2,11000.0,29,2.0,1,1,1.0,14.0,2,4.0
17040,1,2,2,17180.0,29,1.0,1,1,1.0,20.0,2,4.0
17041,1,2,2,53000.0,29,2.0,1,1,1.0,21.0,2,4.0
17042,1,1,2,38400.0,29,1.0,1,1,4.0,15.0,2,4.0
17043,1,1,2,473000.0,29,1.0,1,1,1.0,18.0,2,4.0
17044,1,1,2,17870.0,29,,1,1,1.0,21.0,1,2.0
17045,1,1,2,120000.0,29,5.0,1,1,1.0,22.0,2,4.0
17046,1,2,2,,29,,1,1,,10.0,2,
17047,9,2,2,11400.0,29,,1,1,3.0,20.0,1,4.0
17048,1,2,2,23000.0,29,,1,1,3.0,16.0,1,4.0
17049,1,1,2,0.0,29,1.0,1,1,1.0,13.0,2,4.0
17050,9,1,2,,29,,1,1,,,2,
17051,7,2,2,86500.0,29,1.0,1,1,6.0,21.0,2,4.0
17052,1,1,2,,29,,1,1,,3.0,2,
17053,2,2,2,6500.0,29,1.0,4,2,6.0,20.0,2,4.0
17054,1,2,2,80000.0,29,3.0,1,1,1.0,18.0,2,4.0
17055,1,1,2,135700.0,29,,1,1,3.0,14.0,1,2.0
17056,1,1,2,45500.0,29,7.0,1,1,6.0,21.0,2,4.0
17057,1,1,2,22800.0,29,,1,1,4.0,16.0,1,2.0
17058,1,2,2,22000.0,29,6.0,1,1,6.0,16.0,2,4.0
17059,1,2,2,32900.0,29,,1,1,4.0,18.0,2,4.0
17060,1,1,2,52000.0,29,3.0,1,1,1.0,16.0,2,4.0
17061,1,1,2,135000.0,29,1.0,1,1,1.0,22.0,2,2.0
17062,1,1,2,56000.0,29,1.0,1,1,1.0,21.0,2,4.0
17063,1,1,2,0.0,29,9.0,1,1,6.0,13.0,2,
17064,1,1,2,71300.0,29,,1,1,4.0,16.0,2,4.0
17065,1,1,2,,29,,1,1,,,2,
17066,1,2,2,17900.0,29,4.0,1,1,3.0,21.0,1,4.0
17067,1,1,2,54000.0,29,4.0,1,1,2.0,22.0,2,4.0
17068,9,2,2,95000.0,29,,4,2,3.0,16.0,2,4.0
17069,9,1,2,36400.0,29,,1,1,1.0,16.0,2,4.0
17070,9,1,2,177000.0,29,2.0,1,1,4.0,20.0,2,4.0
17071,1,2,2,9500.0,29,,1,1,6.0,11.0,1,4.0
17072,1,2,2,23000.0,29,3.0,1,1,1.0,19.0,2,4.0
17073,1,1,2,41000.0,29,2.0,1,1,1.0,16.0,2,4.0
17074,9,2,2,,29,,1,1,,,2,
17075,6,2,2,100000.0,29,4.0,5,2,1.0,24.0,2,4.0
17076,1,2,2,33000.0,29,1.0,1,1,6.0,19.0,2,4.0
17077,1,2,2,0.0,29,,1,1,6.0,13.0,2,
17078,1,1,2,0.0,29,,1,1,6.0,14.0,2,4.0
17079,1,2,2,25000.0,29,,1,1,3.0,19.0,2,4.0
17080,1,1,2,50000.0,29,7.0,3,1,1.0,17.0,2,4.0
17081,1,2,2,11500.0,29,,1,1,1.0,19.0,2,4.0
17082,6,2,2,48900.0,29,,4,2,3.0,16.0,2,4.0
17083,8,1,2,,29,,1,1,,8.0,2,
17084,1,2,2,11400.0,29,,1,1,6.0,16.0,1,4.0
17085,1,2,2,65000.0,29,2.0,1,1,2.0,22.0,2,4.0
17086,1,1,2,40000.0,29,1.0,1,1,1.0,16.0,2,4.0
17087,9,2,2,60000.0,29,1.0,1,1,6.0,22.0,2,4.0
17088,1,1,2,19500.0,29,1.0,1,1,6.0,16.0,2,4.0
17089,1,2,2,40000.0,29,1.0,1,1,1.0,15.0,2,4.0
17090,1,1,2,,29,,1,1,,2.0,2,
17091,2,1,2,1400.0,29,4.0,1,1,1.0,23.0,2,4.0
17092,1,2,2,,29,,1,1,,1.0,2,
17093,1,2,2,42800.0,29,,5,2,6.0,21.0,1,4.0
17094,1,2,2,17300.0,29,,1,1,3.0,16.0,1,4.0
17095,1,2,2,1500.0,29,1.0,1,1,6.0,20.0,2,4.0
17096,1,2,2,42000.0,29,4.0,1,1,1.0,21.0,2,4.0
17097,1,1,2,29000.0,29,1.0,1,1,6.0,18.0,2,4.0
17098,1,2,2,12800.0,29,,1,1,1.0,13.0,1,4.0
17099,1,1,2,0.0,29,1.0,1,1,1.0,16.0,2,4.0
17100,1,1,2,81000.0,29,1.0,1,1,1.0,21.0,2,4.0
17101,1,2,2,,29,,1,1,,4.0,2,
17102,9,1,2,80000.0,29,1.0,1,1,6.0,21.0,2,4.0
17103,2,2,2,10000.0,29,1.0,1,1,3.0,19.0,2,4.0
17104,1,2,2,27000.0,29,1.0,1,1,6.0,21.0,2,4.0
17105,1,2,2,,29,,1,1,,4.0,2,
17106,1,1,2,60100.0,29,1.0,1,1,1.0,22.0,1,2.0
17107,1,1,2,,29,,1,1,,5.0,2,
17108,1,1,2,18000.0,29,1.0,1,1,1.0,16.0,2,4.0
17109,2,1,2,0.0,29,,1,1,6.0,12.0,2,
17110,1,2,2,35000.0,29,1.0,1,1,2.0,22.0,2,4.0
17111,1,1,2,105000.0,29,1.0,1,1,4.0,16.0,2,4.0
17112,1,1,2,18000.0,29,3.0,1,1,6.0,23.0,2,4.0
17113,1,2,2,,29,,1,1,,5.0,2,
17114,1,1,2,,29,,1,1,,,2,
17115,3,1,2,134900.0,29,2.0,1,1,2.0,23.0,2,3.0
17116,1,2,2,,29,,1,1,,3.0,2,
17117,1,2,2,,29,,1,1,,8.0,2,
17118,2,2,2,,29,,1,1,,8.0,2,
17119,1,2,2,,29,,1,1,,6.0,2,
17120,1,1,2,40000.0,29,7.0,1,1,1.0,23.0,2,2.0
17121,1,1,2,,29,,1,1,,,2,
17122,1,2,2,,29,,1,1,,4.0,2,
17123,2,1,2,40000.0,29,5.0,1,1,6.0,19.0,2,3.0
17124,1,2,2,30000.0,29,4.0,1,1,1.0,16.0,2,4.0
17125,1,1,2,35000.0,29,1.0,1,1,1.0,20.0,2,2.0
17126,9,1,2,35000.0,29,2.0,1,1,6.0,20.0,2,4.0
17127,9,1,2,2400.0,29,1.0,1,1,6.0,14.0,2,4.0
17128,1,2,2,24000.0,29,3.0,1,1,1.0,12.0,2,4.0
17129,1,1,2,800.0,29,6.0,1,1,4.0,16.0,2,4.0
17130,1,1,2,18000.0,29,2.0,1,1,6.0,16.0,2,4.0
17131,1,2,2,25000.0,29,2.0,1,1,6.0,17.0,2,4.0
17132,1,2,2,30000.0,29,2.0,1,1,6.0,21.0,2,4.0
17133,2,2,2,32800.0,29,,1,1,3.0,16.0,1,4.0
17134,1,1,2,,29,,1,1,,4.0,2,
17135,1,1,2,14000.0,29,1.0,1,1,6.0,19.0,2,4.0
17136,1,2,2,21000.0,29,,1,1,1.0,16.0,2,4.0
17137,1,1,2,,29,,1,1,,9.0,2,
17138,8,2,2,100000.0,29,1.0,1,1,1.0,21.0,2,4.0
17139,1,1,2,40000.0,29,1.0,1,1,1.0,16.0,2,4.0
17140,1,1,2,50000.0,29,1.0,1,1,1.0,19.0,2,4.0
17141,1,1,2,80000.0,29,1.0,1,1,6.0,20.0,2,4.0
17142,1,1,2,,29,,1,1,,6.0,2,
17143,8,1,2,100000.0,29,1.0,1,1,6.0,22.0,2,4.0
17144,1,2,2,36600.0,29,,1,1,4.0,18.0,1,4.0
17145,2,1,2,24400.0,29,1.0,1,1,4.0,20.0,1,2.0
17146,2,2,2,32000.0,29,1.0,1,1,6.0,20.0,2,4.0
17147,1,2,2,74000.0,29,2.0,1,1,1.0,21.0,2,4.0
17148,1,1,2,55000.0,29,3.0,1,1,1.0,18.0,2,4.0
17149,1,1,2,,29,,1,1,,,2,
17150,1,1,2,40000.0,29,1.0,1,1,5.0,16.0,2,4.0
17151,1,1,2,45000.0,29,2.0,1,1,1.0,21.0,2,4.0
17152,1,1,2,60000.0,29,1.0,1,1,1.0,19.0,2,4.0
17153,9,1,2,47800.0,29,1.0,1,1,1.0,19.0,2,4.0
17154,1,1,2,45000.0,29,1.0,1,1,1.0,16.0,2,4.0
17155,1,1,2,0.0,29,,1,1,2.0,19.0,2,2.0
17156,1,1,2,,29,,1,1,,5.0,2,
17157,1,1,2,17000.0,29,7.0,1,1,1.0,20.0,2,4.0
17158,1,2,2,,29,,1,1,,5.0,2,
17159,1,1,2,27300.0,29,,1,1,4.0,16.0,2,4.0
17160,1,2,2,0.0,29,,1,1,1.0,22.0,2,4.0
17161,1,2,2,7500.0,29,,1,1,1.0,18.0,2,4.0
17162,1,2,2,62000.0,29,7.0,1,1,1.0,21.0,2,4.0
17163,1,1,2,12000.0,29,1.0,1,1,5.0,16.0,2,4.0
17164,1,2,2,28700.0,29,5.0,1,1,5.0,16.0,1,4.0
17165,1,1,2,68000.0,29,4.0,1,1,5.0,18.0,2,4.0
17166,1,1,2,80000.0,29,1.0,1,1,6.0,16.0,2,4.0
17167,1,2,2,15000.0,29,1.0,1,1,6.0,16.0,2,4.0
17168,1,1,2,115000.0,29,1.0,1,1,1.0,21.0,2,4.0
17169,1,1,2,52000.0,29,1.0,1,1,1.0,16.0,2,4.0
17170,9,2,2,36000.0,29,1.0,1,1,1.0,19.0,2,4.0
17171,1,2,2,38900.0,29,,1,1,1.0,21.0,1,4.0
17172,1,2,2,26400.0,29,1.0,1,1,1.0,21.0,2,4.0
17173,1,1,2,15000.0,29,1.0,1,1,6.0,18.0,2,4.0
17174,1,1,2,1200.0,29,1.0,1,1,6.0,21.0,2,4.0
17175,1,1,2,19400.0,29,1.0,1,1,1.0,16.0,1,4.0
17176,9,2,2,0.0,29,,1,1,1.0,16.0,2,4.0
17177,1,2,2,,29,,1,1,,1.0,2,
17178,1,1,2,37500.0,29,1.0,5,2,1.0,21.0,2,4.0
17179,1,2,2,60000.0,29,1.0,1,1,1.0,19.0,2,4.0
17180,1,1,2,31000.0,29,2.0,1,1,1.0,16.0,2,4.0
17181,1,1,2,76000.0,29,2.0,1,1,1.0,21.0,2,4.0
17182,1,2,2,3500.0,29,1.0,1,1,6.0,16.0,1,4.0
17183,9,1,2,,29,,1,1,,11.0,2,
17184,1,2,2,,29,,1,1,,3.0,2,
17185,1,1,2,65900.0,29,1.0,1,1,1.0,16.0,2,4.0
17186,1,2,2,41000.0,29,1.0,1,1,6.0,17.0,2,4.0
17187,1,1,2,,29,,1,1,,9.0,2,
17188,1,2,2,2800.0,29,,1,1,6.0,13.0,1,4.0
17189,1,2,2,30000.0,29,1.0,1,1,5.0,18.0,2,4.0
17190,1,2,2,9500.0,29,,1,1,6.0,16.0,1,4.0
17191,1,2,2,12100.0,29,,1,1,5.0,16.0,1,4.0
17192,1,2,2,0.0,29,1.0,1,1,1.0,20.0,2,4.0
17193,1,1,2,160030.0,29,2.0,1,1,1.0,21.0,2,4.0
17194,9,1,2,35000.0,29,1.0,1,1,6.0,20.0,2,4.0
17195,1,2,2,41000.0,29,7.0,1,1,6.0,19.0,2,4.0
17196,1,2,2,14400.0,29,1.0,1,1,1.0,16.0,2,4.0
17197,1,2,2,30000.0,29,,1,1,1.0,16.0,1,4.0
17198,1,1,2,170000.0,29,2.0,1,1,1.0,22.0,2,4.0
17199,1,1,2,36000.0,29,,1,1,1.0,16.0,2,4.0
17200,1,1,2,84200.0,29,1.0,1,1,1.0,22.0,2,4.0
17201,1,1,2,31300.0,29,1.0,1,1,1.0,19.0,2,4.0
17202,1,1,2,26000.0,29,1.0,1,1,5.0,17.0,2,4.0
17203,1,1,2,17500.0,29,1.0,1,1,6.0,19.0,2,4.0
17204,2,1,2,53000.0,29,6.0,1,1,1.0,21.0,2,4.0
17205,1,1,2,20000.0,29,1.0,1,1,6.0,16.0,2,4.0
17206,1,2,2,41000.0,29,1.0,1,1,4.0,21.0,2,4.0
17207,1,2,2,53700.0,29,,1,1,1.0,24.0,2,4.0
17208,1,2,2,40000.0,29,1.0,1,1,1.0,18.0,2,4.0
17209,1,2,2,101000.0,29,2.0,1,1,1.0,21.0,1,4.0
17210,1,2,2,65000.0,29,,1,1,1.0,20.0,2,4.0
17211,1,2,2,44000.0,29,1.0,1,1,1.0,18.0,2,4.0
17212,1,1,2,143800.0,29,3.0,1,1,1.0,21.0,2,4.0
17213,1,2,2,20000.0,29,6.0,1,1,1.0,20.0,2,4.0
17214,1,1,2,3300.0,29,,1,1,6.0,15.0,2,4.0
17215,1,2,2,27000.0,29,1.0,1,1,4.0,16.0,2,4.0
17216,9,1,2,,29,,1,1,,10.0,2,
17217,1,2,2,6740.0,29,,1,1,6.0,11.0,1,4.0
17218,1,2,2,30000.0,29,1.0,1,1,1.0,21.0,2,4.0
17219,1,2,2,,29,,1,1,,3.0,2,
17220,1,2,2,11000.0,29,1.0,1,1,1.0,18.0,1,4.0
17221,1,2,2,18500.0,29,1.0,1,1,6.0,16.0,1,4.0
17222,1,2,2,12100.0,29,,1,1,4.0,11.0,2,4.0
17223,1,1,2,3500.0,29,6.0,1,1,1.0,16.0,2,4.0
17224,1,2,2,0.0,29,,1,1,6.0,17.0,2,4.0
17225,1,2,2,6400.0,29,,1,1,1.0,16.0,1,4.0
17226,1,2,2,0.0,29,3.0,1,1,1.0,21.0,2,4.0
17227,1,1,2,16200.0,29,6.0,5,2,1.0,18.0,2,4.0
17228,1,1,2,101000.0,29,1.0,1,1,1.0,18.0,2,4.0
17229,1,2,2,0.0,29,2.0,1,1,1.0,21.0,2,4.0
17230,9,1,2,,29,,1,1,,1.0,2,
17231,1,2,2,56000.0,29,1.0,1,1,6.0,21.0,2,4.0
17232,2,2,2,8900.0,29,,1,1,6.0,20.0,1,4.0
17233,1,1,2,106600.0,29,1.0,1,1,1.0,18.0,1,4.0
17234,1,2,2,13700.0,29,,1,1,3.0,15.0,1,4.0
17235,1,2,2,0.0,29,1.0,1,1,1.0,16.0,2,4.0
17236,2,2,2,19800.0,29,2.0,1,1,6.0,14.0,2,4.0
17237,1,2,2,24000.0,29,1.0,1,1,6.0,16.0,2,4.0
17238,1,2,2,,29,,1,1,,,2,
17239,1,1,2,56500.0,29,1.0,1,1,4.0,16.0,1,4.0
17240,2,1,2,32000.0,29,2.0,1,1,4.0,21.0,2,4.0
17241,1,1,2,80000.0,29,1.0,1,1,4.0,20.0,2,4.0
17242,9,2,2,25000.0,29,2.0,1,1,6.0,21.0,2,4.0
17243,1,2,2,60000.0,29,1.0,1,1,1.0,16.0,2,4.0
17244,2,1,2,45300.0,29,,1,1,6.0,19.0,2,4.0
17245,1,1,2,49000.0,29,1.0,1,1,1.0,16.0,2,4.0
17246,3,2,2,75000.0,29,1.0,1,1,1.0,21.0,2,4.0
17247,1,1,2,80000.0,29,1.0,1,1,6.0,21.0,2,4.0
17248,1,2,2,24000.0,29,1.0,1,1,1.0,15.0,2,4.0
17249,1,1,2,3000.0,29,1.0,1,1,6.0,18.0,1,4.0
17250,1,1,2,133600.0,29,1.0,1,1,1.0,21.0,2,4.0
17251,1,2,2,1800.0,29,1.0,1,1,4.0,21.0,2,4.0
17252,1,2,2,0.0,29,,1,1,1.0,16.0,2,4.0
17253,1,2,2,6800.0,29,,1,1,1.0,16.0,1,4.0
17254,1,1,2,78000.0,29,1.0,1,1,1.0,21.0,2,4.0
17255,1,2,2,20000.0,29,2.0,1,1,1.0,19.0,2,4.0
17256,1,2,2,0.0,29,,1,1,6.0,16.0,2,4.0
17257,1,1,2,55000.0,29,1.0,1,1,1.0,19.0,2,4.0
17258,1,2,2,125000.0,29,1.0,1,1,1.0,18.0,2,4.0
17259,1,1,2,51300.0,29,2.0,1,1,6.0,21.0,1,4.0
17260,9,2,2,15100.0,29,2.0,1,1,6.0,12.0,2,4.0
17261,1,2,2,0.0,29,2.0,1,1,1.0,20.0,2,4.0
17262,2,1,2,1300.0,29,1.0,1,1,4.0,16.0,2,2.0
17263,1,1,2,13800.0,29,,1,1,6.0,16.0,1,4.0
17264,1,1,2,60000.0,29,1.0,1,1,6.0,20.0,2,4.0
17265,1,1,2,35000.0,29,1.0,1,1,6.0,21.0,1,4.0
17266,1,2,2,45000.0,29,1.0,1,1,6.0,22.0,2,4.0
17267,1,1,2,0.0,29,,1,1,6.0,14.0,2,4.0
17268,1,2,4,5000.0,30,1.0,1,1,6.0,16.0,2,4.0
17269,9,1,4,0.0,30,,1,1,6.0,14.0,2,4.0
17270,1,2,4,3600.0,30,1.0,1,1,6.0,18.0,2,4.0
17271,1,2,4,0.0,30,,1,1,6.0,16.0,2,4.0
17272,5,2,4,12100.0,30,,1,1,6.0,16.0,1,4.0
17273,1,2,4,69000.0,30,6.0,1,1,6.0,22.0,2,4.0
17274,1,2,4,10600.0,30,,1,1,4.0,16.0,1,4.0
